Ano Fato,Data Fato,Data_Hora Fato,Horário Fato,Dia da Semana Fato,Latitude,Longitude,Município,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2017,9/2/2017,02/09/2017 05:30:00,05:30:00,SÁBADO,-21.45023610,-45.94769920,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,9/3/2017,03/09/2017 19:40:00,19:40:00,DOMINGO,-21.43166210,-45.94405250,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2017,9/4/2017,04/09/2017 10:00:00,10:00:00,SEGUNDA-FEIRA,-21.39830040,-45.94427050,ALFENAS,CONSUMADO,BENS / VALORES EM INTERIOR DE VEICULO,VANTAGEM ECONOMICA
2017,9/4/2017,04/09/2017 16:04:00,16:04:00,SEGUNDA-FEIRA,-21.42101590,-45.94677510,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,9/4/2017,04/09/2017 21:50:00,21:50:00,SEGUNDA-FEIRA,-21.42581960,-45.95700080,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2017,9/10/2017,10/09/2017 20:10:00,20:10:00,DOMINGO,-21.41957440,-45.94579890,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,9/11/2017,11/09/2017 19:30:00,19:30:00,SEGUNDA-FEIRA,-21.43277650,-45.94399250,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,9/11/2017,11/09/2017 23:43:00,23:43:00,SEGUNDA-FEIRA,-21.42356260,-45.95970720,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,AUTOR COM OUTRAS DIVIDAS
2017,9/14/2017,14/09/2017 20:00:00,20:00:00,QUINTA-FEIRA,-21.42484070,-45.94476580,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2017,9/14/2017,14/09/2017 21:00:00,21:00:00,QUINTA-FEIRA,-21.40757610,-45.94563090,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,9/15/2017,15/09/2017 19:50:00,19:50:00,SEXTA-FEIRA,-21.42831710,-45.95009990,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,9/16/2017,16/09/2017 22:00:00,22:00:00,SÁBADO,-21.48308300,-45.89147200,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2017,9/17/2017,17/09/2017 08:00:00,08:00:00,DOMINGO,-21.42252190,-45.96194300,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,9/19/2017,19/09/2017 18:00:00,18:00:00,TERÇA-FEIRA,-21.42370840,-45.94646930,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,9/19/2017,19/09/2017 18:40:00,18:40:00,TERÇA-FEIRA,-21.45296510,-45.93886350,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2017,9/21/2017,21/09/2017 22:00:00,22:00:00,QUINTA-FEIRA,-21.41950760,-45.95848500,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2017,9/22/2017,22/09/2017 21:00:00,21:00:00,SEXTA-FEIRA,-21.41286950,-45.95462520,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,9/23/2017,23/09/2017 18:40:00,18:40:00,SÁBADO,-21.40756750,-45.94344990,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,9/27/2017,27/09/2017 19:46:21,19:46:21,QUARTA-FEIRA,-21.42583720,-45.95373900,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,9/30/2017,30/09/2017 02:50:00,02:50:00,SÁBADO,-21.44969400,-45.94783970,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/1/2017,01/10/2017 19:00:46,19:00:46,DOMINGO,-21.43555330,-45.94606890,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/3/2017,03/10/2017 13:51:20,13:51:20,TERÇA-FEIRA,-21.43870520,-45.94943460,ALFENAS,CONSUMADO,BENS/VALORES DE CLIENTE/VISITANTE DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2017,10/6/2017,06/10/2017 00:26:06,00:26:06,SEXTA-FEIRA,-21.50374770,-45.93205590,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2017,10/7/2017,07/10/2017 14:25:34,14:25:34,SÁBADO,-21.42078950,-45.94469030,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/7/2017,07/10/2017 21:28:07,21:28:07,SÁBADO,-21.42183660,-45.98255900,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/8/2017,08/10/2017 16:39:29,16:39:29,DOMINGO,-21.43865840,-45.94716970,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/10/2017,10/10/2017 09:14:43,09:14:43,TERÇA-FEIRA,-21.43080430,-45.95690850,ALFENAS,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2017,10/12/2017,12/10/2017 10:55:14,10:55:14,QUINTA-FEIRA,-21.42436170,-45.94381720,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/13/2017,13/10/2017 22:20:20,22:20:20,SEXTA-FEIRA,-21.41644770,-45.95591960,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/13/2017,13/10/2017 22:00:00,22:00:00,SEXTA-FEIRA,-21.42717800,-45.94887200,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/14/2017,14/10/2017 08:50:00,08:50:00,SÁBADO,-21.42305210,-45.95187730,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/14/2017,14/10/2017 20:20:28,20:20:28,SÁBADO,-21.41082650,-45.94650840,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/15/2017,15/10/2017 01:57:27,01:57:27,DOMINGO,-21.42665640,-45.96027920,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2017,10/15/2017,15/10/2017 23:55:12,23:55:12,DOMINGO,-21.43212460,-45.95196450,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2017,10/22/2017,22/10/2017 14:51:28,14:51:28,DOMINGO,-21.42518820,-45.94584350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/25/2017,25/10/2017 21:39:31,21:39:31,QUARTA-FEIRA,-21.45296510,-45.93886350,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2017,10/26/2017,26/10/2017 00:19:43,00:19:43,QUINTA-FEIRA,-21.42406210,-45.95149560,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/26/2017,26/10/2017 12:07:07,12:07:07,QUINTA-FEIRA,-21.40862010,-45.94822170,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/27/2017,27/10/2017 06:20:00,06:20:00,SEXTA-FEIRA,-21.42627800,-45.95241720,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/27/2017,27/10/2017 23:40:00,23:40:00,SEXTA-FEIRA,-21.42298580,-45.95033570,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/28/2017,28/10/2017 13:45:06,13:45:06,SÁBADO,-21.41729640,-45.97811440,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2017,10/29/2017,29/10/2017 05:00:00,05:00:00,DOMINGO,-21.43384190,-45.94280700,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,10/31/2017,31/10/2017 09:43:58,09:43:58,TERÇA-FEIRA,-21.43074510,-45.95612860,ALFENAS,TENTADO,MOTORISTA DE TAXI,ACAO DE GANGUES / FACCOES CRIMINOSAS
2017,11/1/2017,01/11/2017 21:46:38,21:46:38,QUARTA-FEIRA,-21.40562370,-45.94186440,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2017,11/1/2017,01/11/2017 22:20:00,22:20:00,QUARTA-FEIRA,-21.40472980,-45.94291160,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,11/2/2017,02/11/2017 10:59:32,10:59:32,QUINTA-FEIRA,-21.41121470,-45.94469270,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/7/2017,07/11/2017 22:30:59,22:30:59,TERÇA-FEIRA,-21.42059710,-45.95563560,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/9/2017,09/11/2017 00:41:19,00:41:19,QUINTA-FEIRA,-21.44076320,-45.95396910,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,11/11/2017,11/11/2017 23:28:38,23:28:38,SÁBADO,-21.41681130,-45.95426350,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,11/13/2017,13/11/2017 13:14:00,13:14:00,SEGUNDA-FEIRA,-21.44109790,-45.94758310,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/14/2017,14/11/2017 09:00:32,09:00:32,TERÇA-FEIRA,-21.43442740,-45.94744960,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,ACAO DE GANGUES / FACCOES CRIMINOSAS
2017,11/16/2017,16/11/2017 00:10:11,00:10:11,QUINTA-FEIRA,-21.42693970,-45.94811820,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,11/19/2017,19/11/2017 03:35:16,03:35:16,DOMINGO,-21.41907040,-45.95878060,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/19/2017,19/11/2017 23:36:39,23:36:39,DOMINGO,-21.42554500,-45.93540050,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,11/20/2017,20/11/2017 08:45:00,08:45:00,SEGUNDA-FEIRA,-21.42500370,-45.95192310,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2017,11/20/2017,20/11/2017 16:39:10,16:39:10,SEGUNDA-FEIRA,-21.41090060,-45.95398520,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2017,11/21/2017,21/11/2017 05:05:19,05:05:19,TERÇA-FEIRA,-21.42043090,-45.94679770,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/22/2017,22/11/2017 17:08:34,17:08:34,QUARTA-FEIRA,-21.42691460,-45.95012560,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,11/24/2017,24/11/2017 00:48:50,00:48:50,SEXTA-FEIRA,-21.44082880,-45.94837800,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/24/2017,24/11/2017 02:00:00,02:00:00,SEXTA-FEIRA,-21.43094650,-45.94652230,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/25/2017,25/11/2017 22:24:44,22:24:44,SÁBADO,-21.42492490,-45.95964330,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,11/25/2017,25/11/2017 22:56:39,22:56:39,SÁBADO,-21.32172200,-45.98847200,ALFENAS,CONSUMADO,BENS / VALORES EM INTERIOR DE VEICULO,VANTAGEM ECONOMICA
2017,11/27/2017,27/11/2017 10:35:16,10:35:16,SEGUNDA-FEIRA,-21.42633560,-45.95450340,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/28/2017,28/11/2017 14:45:00,14:45:00,TERÇA-FEIRA,-21.42518820,-45.94584350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,11/30/2017,30/11/2017 00:32:22,00:32:22,QUINTA-FEIRA,-21.42500560,-45.94281700,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2017,12/2/2017,02/12/2017 00:21:32,00:21:32,SÁBADO,-21.45296510,-45.93886350,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,12/3/2017,03/12/2017 23:00:00,23:00:00,DOMINGO,-21.41718740,-45.94223810,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,12/3/2017,03/12/2017 14:30:00,14:30:00,DOMINGO,-21.42297950,-45.94880440,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/4/2017,04/12/2017 18:19:34,18:19:34,SEGUNDA-FEIRA,-21.42467070,-45.94572480,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/6/2017,06/12/2017 11:09:35,11:09:35,QUARTA-FEIRA,-21.40445280,-45.94862120,ALFENAS,CONSUMADO,BENS/VALORES DE TRABALHADOR DE RUA,ACAO DE GANGUES / FACCOES CRIMINOSAS
2017,12/7/2017,07/12/2017 00:52:47,00:52:47,QUINTA-FEIRA,-21.42197600,-45.94820990,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/8/2017,08/12/2017 17:34:08,17:34:08,SEXTA-FEIRA,-21.45916500,-45.94511970,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2017,12/11/2017,11/12/2017 02:44:44,02:44:44,SEGUNDA-FEIRA,-21.42395110,-45.95492400,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,12/12/2017,12/12/2017 20:24:38,20:24:38,TERÇA-FEIRA,-21.42584620,-45.95336960,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/14/2017,14/12/2017 06:50:00,06:50:00,QUINTA-FEIRA,-21.42069510,-45.99241910,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,12/15/2017,15/12/2017 14:10:00,14:10:00,SEXTA-FEIRA,-21.42832530,-45.95441060,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,12/17/2017,17/12/2017 12:44:08,12:44:08,DOMINGO,-21.42245000,-45.95046360,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,12/17/2017,17/12/2017 01:00:00,01:00:00,DOMINGO,-21.42574860,-45.94495110,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/20/2017,20/12/2017 00:58:27,00:58:27,QUARTA-FEIRA,-21.42249650,-45.94847400,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/20/2017,20/12/2017 11:00:12,11:00:12,QUARTA-FEIRA,-21.40734040,-45.96228690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/20/2017,20/12/2017 16:00:00,16:00:00,QUARTA-FEIRA,-21.42518820,-45.94584350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/21/2017,21/12/2017 01:35:26,01:35:26,QUINTA-FEIRA,-21.42500620,-45.93685680,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2017,12/23/2017,23/12/2017 16:01:12,16:01:12,SÁBADO,-21.43205530,-45.94714710,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2017,12/25/2017,25/12/2017 05:11:59,05:11:59,SEGUNDA-FEIRA,-21.42714570,-45.94273210,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/28/2017,28/12/2017 19:18:53,19:18:53,QUINTA-FEIRA,-21.42919570,-45.93582710,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2017,12/30/2017,30/12/2017 22:34:34,22:34:34,SÁBADO,-21.41785590,-45.95982540,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2017,12/31/2017,31/12/2017 10:49:28,10:49:28,DOMINGO,-21.40978000,-45.94782850,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2018,1/4/2018,04/01/2018 21:47:30,21:47:30,QUINTA-FEIRA,-21.42544870,-45.95185150,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,1/11/2018,11/01/2018 20:30:00,20:30:00,QUINTA-FEIRA,-21.44357560,-45.95639700,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/12/2018,12/01/2018 13:30:00,13:30:00,SEXTA-FEIRA,-21.36732220,-45.90491420,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2018,1/16/2018,16/01/2018 15:00:00,15:00:00,TERÇA-FEIRA,-21.42497480,-45.95670360,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/19/2018,19/01/2018 21:41:01,21:41:01,SEXTA-FEIRA,-21.42096910,-45.96999320,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2018,1/22/2018,22/01/2018 07:34:54,07:34:54,SEGUNDA-FEIRA,-21.42819670,-45.94951990,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,1/24/2018,24/01/2018 04:02:02,04:02:02,QUARTA-FEIRA,-21.42221500,-45.94882940,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2018,1/24/2018,24/01/2018 05:47:00,05:47:00,QUARTA-FEIRA,-21.43618190,-45.94766350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/24/2018,24/01/2018 18:35:22,18:35:22,QUARTA-FEIRA,-21.44020330,-45.94826190,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2018,1/24/2018,24/01/2018 23:25:01,23:25:01,QUARTA-FEIRA,-21.41180200,-45.94457390,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2018,1/26/2018,26/01/2018 02:37:15,02:37:15,SEXTA-FEIRA,-21.42063040,-45.94719720,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/26/2018,26/01/2018 14:11:54,14:11:54,SEXTA-FEIRA,-21.43006980,-45.93632320,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2018,1/26/2018,26/01/2018 23:52:42,23:52:42,SEXTA-FEIRA,-21.41966610,-45.95063750,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,1/28/2018,28/01/2018 00:23:24,00:23:24,DOMINGO,-21.42176580,-45.94584970,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/30/2018,30/01/2018 06:49:42,06:49:42,TERÇA-FEIRA,-21.43428050,-45.94686470,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,1/30/2018,30/01/2018 23:00:00,23:00:00,TERÇA-FEIRA,-21.42427390,-45.94644070,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,2/1/2018,01/02/2018 07:00:00,07:00:00,QUINTA-FEIRA,-21.41829660,-45.97672350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,2/1/2018,01/02/2018 18:40:00,18:40:00,QUINTA-FEIRA,-21.41418710,-45.94576840,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2018,2/5/2018,05/02/2018 09:24:47,09:24:47,SEGUNDA-FEIRA,-21.44259750,-45.94823400,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,2/6/2018,06/02/2018 22:40:00,22:40:00,TERÇA-FEIRA,-21.42057350,-45.94982870,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,2/8/2018,08/02/2018 19:30:00,19:30:00,QUINTA-FEIRA,-21.43566370,-45.94512160,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2018,2/11/2018,11/02/2018 11:00:00,11:00:00,DOMINGO,-21.42405120,-45.94583410,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2018,2/14/2018,14/02/2018 01:00:00,01:00:00,QUARTA-FEIRA,-21.42832530,-45.95441060,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,2/15/2018,15/02/2018 08:44:22,08:44:22,QUINTA-FEIRA,-21.41269800,-45.97256220,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2018,2/15/2018,15/02/2018 22:28:06,22:28:06,QUINTA-FEIRA,-21.42319720,-45.96378600,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2018,2/21/2018,21/02/2018 20:21:39,20:21:39,QUARTA-FEIRA,-21.42194560,-45.94895980,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,2/25/2018,25/02/2018 22:33:28,22:33:28,DOMINGO,-21.42111230,-45.94594210,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,2/26/2018,26/02/2018 19:00:00,19:00:00,SEGUNDA-FEIRA,-21.40261210,-45.94131640,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,2/28/2018,28/02/2018 00:43:41,00:43:41,QUARTA-FEIRA,-21.40920830,-45.95903200,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2018,2/28/2018,28/02/2018 20:00:00,20:00:00,QUARTA-FEIRA,-21.41207260,-45.94399650,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,3/3/2018,03/03/2018 19:30:00,19:30:00,SÁBADO,-21.41488480,-45.95531160,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,3/4/2018,04/03/2018 19:30:00,19:30:00,DOMINGO,-21.40255600,-45.97386100,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2018,3/7/2018,07/03/2018 12:46:04,12:46:04,QUARTA-FEIRA,-21.40191730,-45.94330770,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,3/8/2018,08/03/2018 00:23:29,00:23:29,QUINTA-FEIRA,-21.41655200,-45.95337710,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,3/8/2018,08/03/2018 18:39:21,18:39:21,QUINTA-FEIRA,-21.43914100,-45.94569600,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2018,3/10/2018,10/03/2018 13:29:50,13:29:50,SÁBADO,-21.40394420,-45.94332230,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,3/10/2018,10/03/2018 01:30:00,01:30:00,SÁBADO,-21.40863620,-45.94362990,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2018,3/11/2018,11/03/2018 10:00:00,10:00:00,DOMINGO,-21.42458030,-45.94836740,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2018,3/12/2018,12/03/2018 23:00:00,23:00:00,SEGUNDA-FEIRA,-21.41853890,-45.95389260,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
