Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,12/28/2015,28/12/2015 17:20:00,SEGUNDA-FEIRA,-19.66095660,-43.23400120,TENTADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2015,12/28/2015,28/12/2015 20:40:00,SEGUNDA-FEIRA,-19.61549360,-43.22734650,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2015,12/29/2015,29/12/2015 18:00:00,TERÇA-FEIRA,-19.54852130,-43.44469310,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,12/30/2015,30/12/2015 22:20:00,QUARTA-FEIRA,-19.64538570,-43.22009280,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,IGNORADO
2016,1/1/2016,01/01/2016 14:20:00,SEXTA-FEIRA,-19.65354810,-43.20648700,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/9/2016,09/01/2016 23:12:00,SÁBADO,-19.61700820,-43.22603990,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,1/9/2016,09/01/2016 22:30:00,SÁBADO,-19.65028530,-43.23207550,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,1/11/2016,11/01/2016 21:00:00,SEGUNDA-FEIRA,-19.62821230,-43.22668240,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,1/12/2016,12/01/2016 17:00:00,TERÇA-FEIRA,-19.59610800,-43.20821390,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,1/12/2016,12/01/2016 22:50:00,TERÇA-FEIRA,-19.68571120,-43.10972620,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,1/13/2016,13/01/2016 01:00:00,QUARTA-FEIRA,-19.65031810,-43.23643870,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,1/13/2016,13/01/2016 22:10:00,QUARTA-FEIRA,-19.62881360,-43.21965780,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/15/2016,15/01/2016 21:40:00,SEXTA-FEIRA,-19.64556120,-43.22307200,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2016,1/17/2016,17/01/2016 20:20:00,DOMINGO,-19.62948800,-43.22967150,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/17/2016,17/01/2016 21:30:00,DOMINGO,-19.62440680,-43.22241590,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/20/2016,20/01/2016 22:09:00,QUARTA-FEIRA,-19.65507720,-43.25607410,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2016,1/22/2016,22/01/2016 20:40:00,SEXTA-FEIRA,-19.64086530,-43.23021700,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/23/2016,23/01/2016 00:00:00,SÁBADO,-19.62948800,-43.22967150,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/28/2016,28/01/2016 17:30:00,QUINTA-FEIRA,-19.63497730,-43.23241810,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,1/30/2016,30/01/2016 01:10:00,SÁBADO,-19.64285310,-43.23099480,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2016,2/3/2016,03/02/2016 14:20:00,QUARTA-FEIRA,-19.63420490,-43.22492220,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,2/10/2016,10/02/2016 19:00:00,QUARTA-FEIRA,-19.62511030,-43.21398610,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,2/14/2016,14/02/2016 23:00:00,DOMINGO,-19.61164100,-43.21658260,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,2/23/2016,23/02/2016 16:50:00,TERÇA-FEIRA,-19.65031810,-43.23643870,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,2/26/2016,26/02/2016 23:40:00,SEXTA-FEIRA,-19.63497730,-43.23241810,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,3/2/2016,02/03/2016 20:50:00,QUARTA-FEIRA,-19.66038160,-43.21088350,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,3/5/2016,05/03/2016 20:35:00,SÁBADO,-19.61548140,-43.23125510,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,3/7/2016,07/03/2016 15:50:00,SEGUNDA-FEIRA,-19.57183180,-43.33676790,CONSUMADO,BENS / VALORES DE PASSAGEIRO DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2016,3/12/2016,12/03/2016 21:50:00,SÁBADO,-19.62291870,-43.22660500,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,3/13/2016,13/03/2016 01:27:00,DOMINGO,-19.63928810,-43.23500210,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,3/14/2016,14/03/2016 20:10:00,SEGUNDA-FEIRA,-19.62891270,-43.23116130,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,3/14/2016,14/03/2016 20:10:00,SEGUNDA-FEIRA,-19.59453960,-43.19751740,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,3/16/2016,16/03/2016 21:00:00,QUARTA-FEIRA,-19.62244800,-43.22209170,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,3/19/2016,19/03/2016 16:15:00,SÁBADO,-19.65641400,-43.22979740,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,3/24/2016,24/03/2016 19:30:00,QUINTA-FEIRA,-19.62562800,-43.22765980,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,3/25/2016,25/03/2016 04:50:00,SEXTA-FEIRA,-19.62446690,-43.22384590,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,3/25/2016,25/03/2016 22:15:00,SEXTA-FEIRA,-19.62802890,-43.23355100,CONSUMADO,MOTORISTA DE TAXI,VANTAGEM ECONOMICA
2016,3/27/2016,27/03/2016 01:57:00,DOMINGO,-19.62879370,-43.22245410,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,3/27/2016,27/03/2016 16:40:00,DOMINGO,-19.63877680,-43.23210530,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,3/29/2016,29/03/2016 11:50:00,TERÇA-FEIRA,-19.64084530,-43.22789530,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,4/3/2016,03/04/2016 00:00:00,DOMINGO,-19.63961670,-43.23338980,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,4/8/2016,08/04/2016 23:15:00,SEXTA-FEIRA,-19.68578720,-43.22033310,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2016,4/9/2016,09/04/2016 23:00:00,SÁBADO,-19.63048780,-43.22640370,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,4/10/2016,10/04/2016 01:45:00,DOMINGO,-19.64208450,-43.22945620,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,4/10/2016,10/04/2016 20:10:00,DOMINGO,-19.61254310,-43.22318270,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,4/16/2016,16/04/2016 21:40:00,SÁBADO,-19.62210720,-43.21351510,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,4/22/2016,22/04/2016 21:00:00,SEXTA-FEIRA,-19.65640210,-43.23279780,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,4/23/2016,23/04/2016 00:15:00,SÁBADO,-19.59840420,-43.21031010,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,4/24/2016,24/04/2016 19:20:00,DOMINGO,-19.62614720,-43.22661020,TENTADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2016,4/24/2016,24/04/2016 21:50:00,DOMINGO,-19.64112350,-43.23339610,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,4/24/2016,24/04/2016 21:20:00,DOMINGO,-19.64151730,-43.23682560,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2016,4/26/2016,26/04/2016 13:45:00,TERÇA-FEIRA,-19.61426600,-43.21773140,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,4/26/2016,26/04/2016 15:00:00,TERÇA-FEIRA,-19.59461970,-43.19802090,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,4/29/2016,29/04/2016 12:20:00,SEXTA-FEIRA,-19.59872250,-43.20092010,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2016,4/30/2016,30/04/2016 22:30:00,SÁBADO,-19.64213830,-43.22960500,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,4/30/2016,30/04/2016 23:52:00,SÁBADO,-19.62815090,-43.23104480,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,5/1/2016,01/05/2016 18:10:00,DOMINGO,-19.64435070,-43.23069340,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/1/2016,01/05/2016 22:10:00,DOMINGO,-19.62853740,-43.22631690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/2/2016,02/05/2016 19:30:00,SEGUNDA-FEIRA,-19.61787470,-43.23188740,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/2/2016,02/05/2016 21:30:00,SEGUNDA-FEIRA,-19.67965980,-43.22128740,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,5/4/2016,04/05/2016 23:31:00,QUARTA-FEIRA,-19.66574920,-43.22756210,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,IGNORADO
2016,5/5/2016,05/05/2016 20:00:00,QUINTA-FEIRA,-19.63717910,-43.22955340,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/6/2016,06/05/2016 18:05:00,SEXTA-FEIRA,-19.62979890,-43.22642140,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/7/2016,07/05/2016 04:27:00,SÁBADO,-19.64840740,-43.23730720,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,5/8/2016,08/05/2016 13:10:00,DOMINGO,-19.64585120,-43.17136870,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,5/8/2016,08/05/2016 16:20:00,DOMINGO,-19.63364520,-43.23561380,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,IGNORADO
2016,5/10/2016,10/05/2016 03:15:00,TERÇA-FEIRA,-19.67869380,-43.22826380,CONSUMADO,CARGAS,VANTAGEM ECONOMICA
2016,5/10/2016,10/05/2016 13:43:00,TERÇA-FEIRA,-19.65507720,-43.25607410,TENTADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,IGNORADO
2016,5/10/2016,10/05/2016 22:50:00,TERÇA-FEIRA,-19.66036850,-43.23042690,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2016,5/10/2016,10/05/2016 22:25:00,TERÇA-FEIRA,-19.64061360,-43.22379260,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/11/2016,11/05/2016 17:40:00,QUARTA-FEIRA,-19.54854640,-43.15342620,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,5/12/2016,12/05/2016 14:20:00,QUINTA-FEIRA,-19.66042930,-43.21125310,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2016,5/13/2016,13/05/2016 23:00:00,SEXTA-FEIRA,-19.62822960,-43.20846850,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2016,5/14/2016,14/05/2016 23:42:00,SÁBADO,-19.62644720,-43.22857660,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/16/2016,16/05/2016 00:00:00,SEGUNDA-FEIRA,-19.62194440,-43.21513750,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,5/18/2016,18/05/2016 00:00:00,QUARTA-FEIRA,-19.63522680,-43.21314260,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,ENVOLVIMENTO COM DROGAS
2016,5/19/2016,19/05/2016 00:00:00,QUINTA-FEIRA,-19.62480350,-43.22299190,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,IGNORADO
2016,5/19/2016,19/05/2016 20:10:00,QUINTA-FEIRA,-19.61711820,-43.21353470,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,5/20/2016,20/05/2016 07:30:00,SEXTA-FEIRA,-19.66123550,-43.22720070,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,IGNORADO
2016,5/20/2016,20/05/2016 17:20:00,SEXTA-FEIRA,-19.59453960,-43.19751740,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,5/21/2016,21/05/2016 21:35:00,SÁBADO,-19.63035390,-43.23649600,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/23/2016,23/05/2016 11:30:00,SEGUNDA-FEIRA,-19.63567410,-43.23387440,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/25/2016,25/05/2016 01:00:00,QUARTA-FEIRA,-19.63167000,-43.23064800,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/26/2016,26/05/2016 23:02:00,QUINTA-FEIRA,-19.63563150,-43.20382920,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,5/27/2016,27/05/2016 02:00:00,SEXTA-FEIRA,-19.62400630,-43.21175000,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/27/2016,27/05/2016 18:30:00,SEXTA-FEIRA,-19.63891080,-43.22678790,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,5/27/2016,27/05/2016 23:40:00,SEXTA-FEIRA,-19.62203220,-43.21627670,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,5/28/2016,28/05/2016 20:30:00,SÁBADO,-19.62742980,-43.23256710,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,5/29/2016,29/05/2016 02:20:00,DOMINGO,-19.62439770,-43.22092500,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,5/30/2016,30/05/2016 09:00:00,SEGUNDA-FEIRA,-19.61965880,-43.16797380,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,5/31/2016,31/05/2016 06:50:00,TERÇA-FEIRA,-19.55489360,-43.16143860,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,6/4/2016,04/06/2016 22:00:00,SÁBADO,-19.62813390,-43.22918640,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,6/5/2016,05/06/2016 04:45:00,DOMINGO,-19.66096690,-43.22486500,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,6/5/2016,05/06/2016 17:50:00,DOMINGO,-19.62851520,-43.23216250,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,6/5/2016,05/06/2016 22:05:00,DOMINGO,-19.61560420,-43.22681010,CONSUMADO,BENS / VALORES EM INTERIOR DE VEICULO,IGNORADO
2016,6/7/2016,07/06/2016 03:00:00,TERÇA-FEIRA,-19.77021210,-43.16375020,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,6/7/2016,07/06/2016 19:40:00,TERÇA-FEIRA,-19.66100690,-43.22752920,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,6/8/2016,08/06/2016 22:28:00,QUARTA-FEIRA,-19.62787840,-43.22409260,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/10/2016,10/06/2016 06:45:00,SEXTA-FEIRA,-19.63684080,-43.22224040,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/10/2016,10/06/2016 14:20:00,SEXTA-FEIRA,-19.62387720,-43.23108910,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,6/11/2016,11/06/2016 21:06:00,SÁBADO,-19.65616420,-43.23121640,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2016,6/12/2016,12/06/2016 23:00:00,DOMINGO,-19.64453890,-43.22447200,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2016,6/13/2016,13/06/2016 07:00:00,SEGUNDA-FEIRA,-19.64273280,-43.22446790,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/14/2016,14/06/2016 22:00:00,TERÇA-FEIRA,-19.66091920,-43.23412700,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,6/18/2016,18/06/2016 23:35:00,SÁBADO,-19.63831010,-43.23168530,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/19/2016,19/06/2016 01:08:00,DOMINGO,-19.68308090,-43.23240880,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,6/21/2016,21/06/2016 07:50:00,TERÇA-FEIRA,-19.65290900,-43.21715000,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2016,6/21/2016,21/06/2016 22:50:00,TERÇA-FEIRA,-19.64267780,-43.21971690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,6/22/2016,22/06/2016 14:40:00,QUARTA-FEIRA,-19.64285310,-43.23099480,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ENVOLVIMENTO COM DROGAS
2016,6/22/2016,22/06/2016 22:15:00,QUARTA-FEIRA,-19.63433070,-43.22483830,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/23/2016,23/06/2016 17:50:00,QUINTA-FEIRA,-19.63356210,-43.21829600,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,6/25/2016,25/06/2016 09:58:00,SÁBADO,-19.64301210,-43.21986330,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,6/27/2016,27/06/2016 20:50:00,SEGUNDA-FEIRA,-19.63377160,-43.22380570,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,6/28/2016,28/06/2016 19:30:00,TERÇA-FEIRA,-19.70878030,-43.32251360,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,6/28/2016,28/06/2016 23:45:00,TERÇA-FEIRA,-19.64952620,-43.16963510,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,ACAO DE GANGUES / FACCOES CRIMINOSAS
2016,6/28/2016,28/06/2016 23:20:00,TERÇA-FEIRA,-19.64191310,-43.17916140,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,6/29/2016,29/06/2016 22:00:00,QUARTA-FEIRA,-19.62139130,-43.22638320,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,7/9/2016,09/07/2016 19:30:00,SÁBADO,-19.57248040,-43.17935730,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,7/10/2016,10/07/2016 13:30:00,DOMINGO,-19.65299010,-43.21281510,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2016,7/12/2016,12/07/2016 15:30:00,TERÇA-FEIRA,-19.61955910,-43.22793990,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/12/2016,12/07/2016 21:30:00,TERÇA-FEIRA,-19.67052250,-43.12749660,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/13/2016,13/07/2016 00:01:00,QUARTA-FEIRA,-19.63096620,-43.22606280,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,7/20/2016,20/07/2016 13:00:00,QUARTA-FEIRA,-19.64420760,-43.17856580,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/21/2016,21/07/2016 09:30:00,QUINTA-FEIRA,-19.62780450,-43.21942140,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2016,7/22/2016,22/07/2016 00:15:00,SEXTA-FEIRA,-19.68369100,-43.23535540,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/23/2016,23/07/2016 17:10:00,SÁBADO,-19.65101490,-43.23150640,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/25/2016,25/07/2016 19:32:00,SEGUNDA-FEIRA,-19.64166450,-43.22982790,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,7/26/2016,26/07/2016 15:40:00,TERÇA-FEIRA,-19.62253760,-43.22978970,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/27/2016,27/07/2016 21:40:00,QUARTA-FEIRA,-19.62895690,-43.23462750,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2016,7/28/2016,28/07/2016 15:28:00,QUINTA-FEIRA,-19.56000000,-43.17000000,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/29/2016,29/07/2016 20:05:00,SEXTA-FEIRA,-19.62591740,-43.21929550,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,7/30/2016,30/07/2016 22:50:00,SÁBADO,-19.64230540,-43.23163170,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,7/30/2016,30/07/2016 21:30:00,SÁBADO,-19.62440680,-43.22241590,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,8/1/2016,01/08/2016 12:54:00,SEGUNDA-FEIRA,-19.62386300,-43.22425870,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2016,8/3/2016,03/08/2016 14:50:00,QUARTA-FEIRA,-19.62020820,-43.21955920,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2016,8/3/2016,03/08/2016 15:45:00,QUARTA-FEIRA,-19.60838470,-43.25061010,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2016,8/4/2016,04/08/2016 23:40:00,QUINTA-FEIRA,-19.63213010,-43.23284230,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2016,8/5/2016,05/08/2016 11:35:00,SEXTA-FEIRA,-19.63356210,-43.21829600,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2016,8/8/2016,08/08/2016 22:40:00,SEGUNDA-FEIRA,-19.65609550,-43.23254390,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
